ID,question,result,expected,groups,corrupt
73,"Yes/no question
right alignment",10,0,2,FALSE
73,"Yes/no question
misalignment (festa)",5,0,2,FALSE
73,"Counter-expectational question
speech+gesture",6,0,3,FALSE
73,"Counter-expectational question
gesture+speech",6,0,3,FALSE
73,"Counter-expectational question
right alignment",10,10,3,FALSE
73,"Counter-expectational question
misalignment (a sta schola)",8,0,3,FALSE
73,"Rhetorical question
speech+gesture",6,0,4,FALSE
73,"Rhetorical question
gesture+speech",1,0,4,FALSE
73,"Rhetorical question
right alignment",10,10,4,FALSE
73,"Rhetorical question
misalignment (Giuseppe)",9,0,4,FALSE
73,"Info-seeking non wh-question
speech+gesture",1,0,5,FALSE
73,"Info-seeking non wh-question
gesture+speech",0,0,5,FALSE
73,"Info-seeking non wh-question
misalignment (Posillipo)",9,0,5,FALSE
73,"Info-seeking non wh-question
right alignment",10,0,5,FALSE
73,"Disapproval echo-question (wh-to-HLP)
speech+gesture",1,0,6,FALSE
73,"Disapproval echo-question (wh-to-HLP)
gesture+speech",6,0,6,FALSE
73,"Disapproval echo-question (wh-to-HLP)
misalignment (buone)",8,0,6,FALSE
73,"Disapproval echo-question (wh-to-HLP)
right alignment",10,10,6,FALSE
73,"Object wh-question
speech+gesture",4,0,7,FALSE
73,"Object wh-question
gesture+speech",0,0,7,FALSE
73,"Object wh-question
misalignment (bive)",8,0,7,FALSE
73,"Object wh-question
right alignment",7,10,7,FALSE
73,"Topicalization (aldo)
gesture+speech",1,0,8,FALSE
73,"Topicalization (aldo)
misalignment (whole sentence)",8,0,8,FALSE
73,"Topicalization (aldo)
right alignment on aldo",10,10,8,FALSE
73,"Topicalization (aldo)
speech+gesture",6,0,8,FALSE
73,"Disapproval echo question (wh-to-LLP/tutto)
speech+gesture",4,0,9,FALSE
73,"Disapproval echo question (wh-to-LLP/tutto)
gesture+speech",6,0,9,FALSE
73,"Disapproval echo question (wh-to-LLP/tutto)
alignment on LLP che",10,0,9,FALSE
73,"Disapproval echo question (wh-to-LLP/tutto)
misalignment (tutto che)",9,0,9,FALSE
73,"Disapproval echo question (wh-to-LLP/tutto)
right alignment--whole sentence",8,10,9,FALSE
73,"Unheard echo question
speech+gesture",4,0,10,TRUE
73,"Unheard echo question
gesture+speech",0,0,10,FALSE
73,"Unheard echo question
misalignment (buone che)",9,0,10,FALSE
73,"Unheard echo question
che LLP",8,0,10,FALSE
73,"Unheard echo question
right alignment--whole question",1,10,10,FALSE
73,"Surprise-disapproval question
speech+gesture",6,0,11,FALSE
73,"Surprise-disapproval question
gesture+speech",5,0,11,FALSE
73,"Surprise-disapproval question
right alignment",10,10,11,FALSE
73,"Surprise-disapproval question
misalignment (dicenne)",9,0,11,FALSE
73,"Disapproval echo question
speech+gesture",5,0,12,FALSE
73,"Disapproval echo question
gesture+speech",2,0,12,FALSE
73,"Disapproval echo question
alignment on che LLP",9,0,12,FALSE
73,"Disapproval echo question
misalignment (buone che)",8,0,12,FALSE
73,"Disapproval echo question
right alignment--whole sentence",10,10,12,FALSE
73,"Declarative biased question
speech+gesture",2,0,13,FALSE
73,"Declarative biased question
gesture+speech",4,0,13,FALSE
73,"Declarative biased question
right alignment",10,10,13,FALSE
73,"Declarative biased question
misalignment (chiuenne)",5,0,13,FALSE
73,"Can’t-find-the-value-of-x question
speech+gesture",6,0,14,FALSE
73,"Can’t-find-the-value-of-x question
gesture+speech",6,0,14,FALSE
73,"Can’t-find-the-value-of-x question
misalignment (ha fatte)",8,0,14,FALSE
73,"Can’t-find-the-value-of-x question
right alignment",10,10,14,FALSE
73,"Subject wh-question
speech+gesture",4,0,15,FALSE
73,"Subject wh-question
right alignment",10,10,15,FALSE
73,"Subject wh-question
misalignment (a figlia)",1,0,15,FALSE
73,"Subject wh-question
gesture+speech",2,0,15,FALSE
74,"Info-seeking wh-question
speech+gesture",0,0,1,FALSE
74,"Info-seeking wh-question
gesture+speech",2,0,1,FALSE
74,"Info-seeking wh-question
right alignment",10,10,1,FALSE
74,"Info-seeking wh-question
misalignment (aldo)",7,0,1,FALSE
74,"Yes/no question
speech+gesture",4,0,2,FALSE
74,"Yes/no question
gesture+speech",1,0,2,FALSE
74,"Yes/no question
right alignment",7,0,2,FALSE
74,"Yes/no question
misalignment (festa)",8,0,2,FALSE
74,"Counter-expectational question
speech+gesture",6,0,3,FALSE
74,"Counter-expectational question
gesture+speech",1,0,3,FALSE
74,"Counter-expectational question
right alignment",9,10,3,FALSE
74,"Counter-expectational question
misalignment (a sta schola)",7,0,3,FALSE
74,"Rhetorical question
speech+gesture",7,0,4,FALSE
74,"Rhetorical question
gesture+speech",1,0,4,FALSE
74,"Rhetorical question
right alignment",10,10,4,FALSE
74,"Rhetorical question
misalignment (Giuseppe)",8,0,4,FALSE
74,"Info-seeking non wh-question
speech+gesture",3,0,5,FALSE
74,"Info-seeking non wh-question
gesture+speech",1,0,5,FALSE
74,"Info-seeking non wh-question
misalignment (Posillipo)",8,0,5,FALSE
74,"Info-seeking non wh-question
right alignment",10,0,5,FALSE
74,"Disapproval echo-question (wh-to-HLP)
speech+gesture",4,0,6,FALSE
74,"Disapproval echo-question (wh-to-HLP)
gesture+speech",6,0,6,FALSE
74,"Disapproval echo-question (wh-to-HLP)
misalignment (buone)",8,0,6,FALSE
74,"Disapproval echo-question (wh-to-HLP)
right alignment",10,10,6,FALSE
74,"Object wh-question
speech+gesture",7,0,7,FALSE
74,"Object wh-question
gesture+speech",1,0,7,FALSE
74,"Object wh-question
misalignment (bive)",8,0,7,FALSE
74,"Object wh-question
right alignment",10,10,7,FALSE
74,"Topicalization (aldo)
gesture+speech",1,0,8,FALSE
74,"Topicalization (aldo)
misalignment (whole sentence)",10,0,8,FALSE
74,"Topicalization (aldo)
right alignment on aldo",8,10,8,FALSE
74,"Topicalization (aldo)
speech+gesture",2,0,8,FALSE
74,"Disapproval echo question (wh-to-LLP/tutto)
speech+gesture",3,0,9,FALSE
74,"Disapproval echo question (wh-to-LLP/tutto)
gesture+speech",5,0,9,FALSE
74,"Disapproval echo question (wh-to-LLP/tutto)
alignment on LLP che",9,0,9,FALSE
74,"Disapproval echo question (wh-to-LLP/tutto)
misalignment (tutto che)",10,0,9,FALSE
74,"Disapproval echo question (wh-to-LLP/tutto)
right alignment--whole sentence",6,10,9,FALSE
74,"Unheard echo question
speech+gesture",1,0,10,TRUE
74,"Unheard echo question
gesture+speech",0,0,10,FALSE
74,"Unheard echo question
misalignment (buone che)",2,0,10,FALSE
74,"Unheard echo question
che LLP",5,0,10,FALSE
74,"Unheard echo question
right alignment--whole question",0,10,10,FALSE
74,"Surprise-disapproval question
speech+gesture",6,0,11,FALSE
74,"Surprise-disapproval question
gesture+speech",4,0,11,FALSE
74,"Surprise-disapproval question
right alignment",10,10,11,FALSE
74,"Surprise-disapproval question
misalignment (dicenne)",8,0,11,FALSE
74,"Disapproval echo question
speech+gesture",3,0,12,FALSE
74,"Disapproval echo question
gesture+speech",1,0,12,FALSE
74,"Disapproval echo question
alignment on che LLP",8,0,12,FALSE
74,"Disapproval echo question
misalignment (buone che)",9,0,12,FALSE
74,"Disapproval echo question
right alignment--whole sentence",10,10,12,FALSE
74,"Declarative biased question
speech+gesture",1,0,13,FALSE
74,"Declarative biased question
gesture+speech",8,0,13,FALSE
74,"Declarative biased question
right alignment",9,10,13,FALSE
74,"Declarative biased question
misalignment (chiuenne)",1,0,13,FALSE
74,"Can’t-find-the-value-of-x question
speech+gesture",5,0,14,FALSE
74,"Can’t-find-the-value-of-x question
gesture+speech",7,0,14,FALSE
74,"Can’t-find-the-value-of-x question
misalignment (ha fatte)",9,0,14,FALSE
74,"Can’t-find-the-value-of-x question
right alignment",10,10,14,FALSE
74,"Subject wh-question
speech+gesture",7,0,15,FALSE
74,"Subject wh-question
right alignment",10,10,15,FALSE
74,"Subject wh-question
misalignment (a figlia)",0,0,15,FALSE
74,"Subject wh-question
gesture+speech",1,0,15,FALSE
75,"Info-seeking wh-question
speech+gesture",1,0,1,FALSE
75,"Info-seeking wh-question
gesture+speech",1,0,1,FALSE
75,"Info-seeking wh-question
right alignment",10,10,1,FALSE
75,"Info-seeking wh-question
misalignment (aldo)",8,0,1,FALSE
75,"Yes/no question
speech+gesture",2,0,2,FALSE
75,"Yes/no question
gesture+speech",0,0,2,FALSE
75,"Yes/no question
right alignment",8,0,2,FALSE
75,"Yes/no question
misalignment (festa)",9,0,2,FALSE
75,"Counter-expectational question
speech+gesture",6,0,3,FALSE
75,"Counter-expectational question
gesture+speech",7,0,3,FALSE
75,"Counter-expectational question
right alignment",10,10,3,FALSE
75,"Counter-expectational question
misalignment (a sta schola)",5,0,3,FALSE
75,"Rhetorical question
speech+gesture",6,0,4,FALSE
75,"Rhetorical question
gesture+speech",1,0,4,FALSE
75,"Rhetorical question
right alignment",10,10,4,FALSE
75,"Rhetorical question
misalignment (Giuseppe)",8,0,4,FALSE
75,"Info-seeking non wh-question
speech+gesture",7,0,5,FALSE
75,"Info-seeking non wh-question
gesture+speech",1,0,5,FALSE
75,"Info-seeking non wh-question
misalignment (Posillipo)",10,0,5,FALSE
75,"Info-seeking non wh-question
right alignment",9,0,5,FALSE
75,"Disapproval echo-question (wh-to-HLP)
speech+gesture",5,0,6,FALSE
75,"Disapproval echo-question (wh-to-HLP)
gesture+speech",3,0,6,FALSE
75,"Disapproval echo-question (wh-to-HLP)
misalignment (buone)",8,0,6,FALSE
75,"Disapproval echo-question (wh-to-HLP)
right alignment",6,10,6,FALSE
75,"Object wh-question
speech+gesture",1,0,7,FALSE
75,"Object wh-question
gesture+speech",0,0,7,FALSE
75,"Object wh-question
misalignment (bive)",6,0,7,FALSE
75,"Object wh-question
right alignment",3,10,7,FALSE
75,"Topicalization (aldo)
gesture+speech",0,0,8,FALSE
75,"Topicalization (aldo)
misalignment (whole sentence)",8,0,8,FALSE
75,"Topicalization (aldo)
right alignment on aldo",9,10,8,FALSE
75,"Topicalization (aldo)
speech+gesture",2,0,8,FALSE
75,"Disapproval echo question (wh-to-LLP/tutto)
speech+gesture",5,0,9,FALSE
75,"Disapproval echo question (wh-to-LLP/tutto)
gesture+speech",2,0,9,FALSE
75,"Disapproval echo question (wh-to-LLP/tutto)
alignment on LLP che",8,0,9,FALSE
75,"Disapproval echo question (wh-to-LLP/tutto)
misalignment (tutto che)",7,0,9,FALSE
75,"Disapproval echo question (wh-to-LLP/tutto)
right alignment--whole sentence",9,10,9,FALSE
75,"Unheard echo question
speech+gesture",2,0,10,TRUE
75,"Unheard echo question
gesture+speech",0,0,10,FALSE
75,"Unheard echo question
misalignment (buone che)",6,0,10,FALSE
75,"Unheard echo question
che LLP",7,0,10,FALSE
75,"Unheard echo question
right alignment--whole question",0,10,10,FALSE
75,"Surprise-disapproval question
speech+gesture",6,0,11,FALSE
75,"Surprise-disapproval question
gesture+speech",7,0,11,FALSE
75,"Surprise-disapproval question
right alignment",9,10,11,FALSE
75,"Surprise-disapproval question
misalignment (dicenne)",8,0,11,FALSE
75,"Disapproval echo question
speech+gesture",6,0,12,FALSE
75,"Disapproval echo question
gesture+speech",0,0,12,FALSE
75,"Disapproval echo question
alignment on che LLP",7,0,12,FALSE
75,"Disapproval echo question
misalignment (buone che)",8,0,12,FALSE
75,"Disapproval echo question
right alignment--whole sentence",10,10,12,FALSE
75,"Declarative biased question
speech+gesture",2,0,13,FALSE
75,"Declarative biased question
gesture+speech",1,0,13,FALSE
75,"Declarative biased question
right alignment",10,10,13,FALSE
75,"Declarative biased question
misalignment (chiuenne)",1,0,13,FALSE
75,"Can’t-find-the-value-of-x question
speech+gesture",0,0,14,FALSE
75,"Can’t-find-the-value-of-x question
gesture+speech",1,0,14,FALSE
75,"Can’t-find-the-value-of-x question
misalignment (ha fatte)",8,0,14,FALSE
75,"Can’t-find-the-value-of-x question
right alignment",10,10,14,FALSE
75,"Subject wh-question
speech+gesture",1,0,15,FALSE
75,"Subject wh-question
right alignment",10,10,15,FALSE
75,"Subject wh-question
misalignment (a figlia)",1,0,15,FALSE
75,"Subject wh-question
gesture+speech",2,0,15,FALSE
76,"Info-seeking wh-question
speech+gesture",1,0,1,FALSE
76,"Info-seeking wh-question
gesture+speech",3,0,1,FALSE
76,"Info-seeking wh-question
right alignment",8,10,1,FALSE
76,"Info-seeking wh-question
misalignment (aldo)",7,0,1,FALSE
76,"Yes/no question
speech+gesture",8,0,2,FALSE
76,"Yes/no question
gesture+speech",1,0,2,FALSE
76,"Yes/no question
right alignment",9,0,2,FALSE
76,"Yes/no question
misalignment (festa)",9,0,2,FALSE
76,"Counter-expectational question
speech+gesture",7,0,3,FALSE
76,"Counter-expectational question
gesture+speech",0,0,3,FALSE
76,"Counter-expectational question
right alignment",8,10,3,FALSE
76,"Counter-expectational question
misalignment (a sta schola)",4,0,3,FALSE
76,"Rhetorical question
speech+gesture",1,0,4,FALSE
76,"Rhetorical question
gesture+speech",0,0,4,FALSE
76,"Rhetorical question
right alignment",9,10,4,FALSE
76,"Rhetorical question
misalignment (Giuseppe)",8,0,4,FALSE
76,"Info-seeking non wh-question
speech+gesture",6,0,5,FALSE
76,"Info-seeking non wh-question
gesture+speech",0,0,5,FALSE
76,"Info-seeking non wh-question
misalignment (Posillipo)",7,0,5,FALSE
76,"Info-seeking non wh-question
right alignment",8,0,5,FALSE
76,"Disapproval echo-question (wh-to-HLP)
speech+gesture",7,0,6,FALSE
76,"Disapproval echo-question (wh-to-HLP)
gesture+speech",1,0,6,FALSE
76,"Disapproval echo-question (wh-to-HLP)
misalignment (buone)",8,0,6,FALSE
76,"Disapproval echo-question (wh-to-HLP)
right alignment",6,10,6,FALSE
76,"Object wh-question
speech+gesture",5,0,7,FALSE
76,"Object wh-question
gesture+speech",0,0,7,FALSE
76,"Object wh-question
misalignment (bive)",7,0,7,FALSE
76,"Object wh-question
right alignment",6,10,7,FALSE
76,"Topicalization (aldo)
gesture+speech",1,0,8,FALSE
76,"Topicalization (aldo)
misalignment (whole sentence)",8,0,8,FALSE
76,"Topicalization (aldo)
right alignment on aldo",9,10,8,FALSE
76,"Topicalization (aldo)
speech+gesture",6,0,8,FALSE
76,"Disapproval echo question (wh-to-LLP/tutto)
speech+gesture",6,0,9,FALSE
76,"Disapproval echo question (wh-to-LLP/tutto)
gesture+speech",2,0,9,FALSE
76,"Disapproval echo question (wh-to-LLP/tutto)
alignment on LLP che",6,0,9,FALSE
76,"Disapproval echo question (wh-to-LLP/tutto)
misalignment (tutto che)",7,0,9,FALSE
76,"Disapproval echo question (wh-to-LLP/tutto)
right alignment--whole sentence",8,10,9,FALSE
76,"Unheard echo question
speech+gesture",5,0,10,TRUE
76,"Unheard echo question
gesture+speech",0,0,10,FALSE
76,"Unheard echo question
misalignment (buone che)",9,0,10,FALSE
76,"Unheard echo question
che LLP",10,0,10,FALSE
76,"Unheard echo question
right alignment--whole question",1,10,10,FALSE
76,"Surprise-disapproval question
speech+gesture",1,0,11,FALSE
76,"Surprise-disapproval question
gesture+speech",7,0,11,FALSE
76,"Surprise-disapproval question
right alignment",10,10,11,FALSE
76,"Surprise-disapproval question
misalignment (dicenne)",8,0,11,FALSE
76,"Disapproval echo question
speech+gesture",6,0,12,FALSE
76,"Disapproval echo question
gesture+speech",2,0,12,FALSE
76,"Disapproval echo question
alignment on che LLP",8,0,12,FALSE
76,"Disapproval echo question
misalignment (buone che)",7,0,12,FALSE
76,"Disapproval echo question
right alignment--whole sentence",6,10,12,FALSE
76,"Declarative biased question
speech+gesture",3,0,13,FALSE
76,"Declarative biased question
gesture+speech",0,0,13,FALSE
76,"Declarative biased question
right alignment",10,10,13,FALSE
76,"Declarative biased question
misalignment (chiuenne)",8,0,13,FALSE
76,"Can’t-find-the-value-of-x question
speech+gesture",4,0,14,FALSE
76,"Can’t-find-the-value-of-x question
gesture+speech",7,0,14,FALSE
76,"Can’t-find-the-value-of-x question
misalignment (ha fatte)",8,0,14,FALSE
76,"Can’t-find-the-value-of-x question
right alignment",10,10,14,FALSE
76,"Subject wh-question
speech+gesture",3,0,15,FALSE
76,"Subject wh-question
right alignment",9,10,15,FALSE
76,"Subject wh-question
misalignment (a figlia)",2,0,15,FALSE
76,"Subject wh-question
gesture+speech",1,0,15,FALSE
77,"Info-seeking wh-question
speech+gesture",6,0,1,FALSE
77,"Info-seeking wh-question
gesture+speech",7,0,1,FALSE
77,"Info-seeking wh-question
right alignment",8,10,1,FALSE
77,"Info-seeking wh-question
misalignment (aldo)",9,0,1,FALSE
77,"Yes/no question
speech+gesture",2,0,2,FALSE
77,"Yes/no question
gesture+speech",0,0,2,FALSE
77,"Yes/no question
right alignment",8,0,2,FALSE
77,"Yes/no question
misalignment (festa)",3,0,2,FALSE
77,"Counter-expectational question
speech+gesture",7,0,3,FALSE
77,"Counter-expectational question
gesture+speech",4,0,3,FALSE
77,"Counter-expectational question
right alignment",10,10,3,FALSE
77,"Counter-expectational question
misalignment (a sta schola)",9,0,3,FALSE
77,"Rhetorical question
speech+gesture",8,0,4,FALSE
77,"Rhetorical question
gesture+speech",0,0,4,FALSE
77,"Rhetorical question
right alignment",7,10,4,FALSE
77,"Rhetorical question
misalignment (Giuseppe)",9,0,4,FALSE
77,"Info-seeking non wh-question
speech+gesture",8,0,5,FALSE
77,"Info-seeking non wh-question
gesture+speech",0,0,5,FALSE
77,"Info-seeking non wh-question
misalignment (Posillipo)",9,0,5,FALSE
77,"Info-seeking non wh-question
right alignment",10,0,5,FALSE
77,"Disapproval echo-question (wh-to-HLP)
speech+gesture",1,0,6,FALSE
77,"Disapproval echo-question (wh-to-HLP)
gesture+speech",5,0,6,FALSE
77,"Disapproval echo-question (wh-to-HLP)
misalignment (buone)",8,0,6,FALSE
77,"Disapproval echo-question (wh-to-HLP)
right alignment",9,10,6,FALSE
77,"Object wh-question
speech+gesture",9,0,7,FALSE
77,"Object wh-question
gesture+speech",2,0,7,FALSE
77,"Object wh-question
misalignment (bive)",8,0,7,FALSE
77,"Object wh-question
right alignment",4,10,7,FALSE
77,"Topicalization (aldo)
gesture+speech",1,0,8,FALSE
77,"Topicalization (aldo)
misalignment (whole sentence)",9,0,8,FALSE
77,"Topicalization (aldo)
right alignment on aldo",9,10,8,FALSE
77,"Topicalization (aldo)
speech+gesture",6,0,8,FALSE
77,"Disapproval echo question (wh-to-LLP/tutto)
speech+gesture",7,0,9,FALSE
77,"Disapproval echo question (wh-to-LLP/tutto)
gesture+speech",2,0,9,FALSE
77,"Disapproval echo question (wh-to-LLP/tutto)
alignment on LLP che",9,0,9,FALSE
77,"Disapproval echo question (wh-to-LLP/tutto)
misalignment (tutto che)",10,0,9,FALSE
77,"Disapproval echo question (wh-to-LLP/tutto)
right alignment--whole sentence",7,10,9,FALSE
77,"Unheard echo question
speech+gesture",8,0,10,TRUE
77,"Unheard echo question
gesture+speech",0,0,10,FALSE
77,"Unheard echo question
misalignment (buone che)",9,0,10,FALSE
77,"Unheard echo question
che LLP",8,0,10,FALSE
77,"Unheard echo question
right alignment--whole question",2,10,10,FALSE
77,"Surprise-disapproval question
speech+gesture",6,0,11,FALSE
77,"Surprise-disapproval question
gesture+speech",7,0,11,FALSE
77,"Surprise-disapproval question
right alignment",10,10,11,FALSE
77,"Surprise-disapproval question
misalignment (dicenne)",9,0,11,FALSE
77,"Disapproval echo question
speech+gesture",8,0,12,FALSE
77,"Disapproval echo question
gesture+speech",3,0,12,FALSE
77,"Disapproval echo question
alignment on che LLP",7,0,12,FALSE
77,"Disapproval echo question
misalignment (buone che)",8,0,12,FALSE
77,"Disapproval echo question
right alignment--whole sentence",6,10,12,FALSE
77,"Declarative biased question
speech+gesture",6,0,13,FALSE
77,"Declarative biased question
gesture+speech",0,0,13,FALSE
77,"Declarative biased question
right alignment",9,10,13,FALSE
77,"Declarative biased question
misalignment (chiuenne)",3,0,13,FALSE
77,"Can’t-find-the-value-of-x question
speech+gesture",5,0,14,FALSE
77,"Can’t-find-the-value-of-x question
gesture+speech",6,0,14,FALSE
77,"Can’t-find-the-value-of-x question
misalignment (ha fatte)",7,0,14,FALSE
77,"Can’t-find-the-value-of-x question
right alignment",8,10,14,FALSE
77,"Subject wh-question
speech+gesture",2,0,15,FALSE
77,"Subject wh-question
right alignment",10,10,15,FALSE
77,"Subject wh-question
misalignment (a figlia)",2,0,15,FALSE
77,"Subject wh-question
gesture+speech",1,0,15,FALSE
78,"Info-seeking wh-question
speech+gesture",4,0,1,FALSE
78,"Info-seeking wh-question
gesture+speech",3,0,1,FALSE
78,"Info-seeking wh-question
right alignment",10,10,1,FALSE
78,"Info-seeking wh-question
misalignment (aldo)",7,0,1,FALSE
78,"Yes/no question
speech+gesture",7,0,2,FALSE
78,"Yes/no question
gesture+speech",0,0,2,FALSE
78,"Yes/no question
right alignment",8,0,2,FALSE
78,"Yes/no question
misalignment (festa)",6,0,2,FALSE
78,"Counter-expectational question
speech+gesture",6,0,3,FALSE
78,"Counter-expectational question
gesture+speech",5,0,3,FALSE
78,"Counter-expectational question
right alignment",10,10,3,FALSE
78,"Counter-expectational question
misalignment (a sta schola)",8,0,3,FALSE
78,"Rhetorical question
speech+gesture",6,0,4,FALSE
78,"Rhetorical question
gesture+speech",0,0,4,FALSE
78,"Rhetorical question
right alignment",10,10,4,FALSE
78,"Rhetorical question
misalignment (Giuseppe)",9,0,4,FALSE
78,"Info-seeking non wh-question
speech+gesture",5,0,5,FALSE
78,"Info-seeking non wh-question
gesture+speech",2,0,5,FALSE
78,"Info-seeking non wh-question
misalignment (Posillipo)",8,0,5,FALSE
78,"Info-seeking non wh-question
right alignment",10,0,5,FALSE
78,"Disapproval echo-question (wh-to-HLP)
speech+gesture",6,0,6,FALSE
78,"Disapproval echo-question (wh-to-HLP)
gesture+speech",3,0,6,FALSE
78,"Disapproval echo-question (wh-to-HLP)
misalignment (buone)",6,0,6,FALSE
78,"Disapproval echo-question (wh-to-HLP)
right alignment",10,10,6,FALSE
78,"Object wh-question
speech+gesture",4,0,7,FALSE
78,"Object wh-question
gesture+speech",0,0,7,FALSE
78,"Object wh-question
misalignment (bive)",9,0,7,FALSE
78,"Object wh-question
right alignment",6,10,7,FALSE
78,"Topicalization (aldo)
gesture+speech",0,0,8,FALSE
78,"Topicalization (aldo)
misalignment (whole sentence)",8,0,8,FALSE
78,"Topicalization (aldo)
right alignment on aldo",9,10,8,FALSE
78,"Topicalization (aldo)
speech+gesture",6,0,8,FALSE
78,"Disapproval echo question (wh-to-LLP/tutto)
speech+gesture",8,0,9,FALSE
78,"Disapproval echo question (wh-to-LLP/tutto)
gesture+speech",6,0,9,FALSE
78,"Disapproval echo question (wh-to-LLP/tutto)
alignment on LLP che",7,0,9,FALSE
78,"Disapproval echo question (wh-to-LLP/tutto)
misalignment (tutto che)",7,0,9,FALSE
78,"Disapproval echo question (wh-to-LLP/tutto)
right alignment--whole sentence",10,10,9,FALSE
78,"Unheard echo question
speech+gesture",7,0,10,TRUE
78,"Unheard echo question
gesture+speech",0,0,10,FALSE
78,"Unheard echo question
misalignment (buone che)",8,0,10,FALSE
78,"Unheard echo question
che LLP",9,0,10,FALSE
78,"Unheard echo question
right alignment--whole question",1,10,10,FALSE
78,"Surprise-disapproval question
speech+gesture",6,0,11,FALSE
78,"Surprise-disapproval question
gesture+speech",7,0,11,FALSE
78,"Surprise-disapproval question
right alignment",10,10,11,FALSE
78,"Surprise-disapproval question
misalignment (dicenne)",8,0,11,FALSE
78,"Disapproval echo question
speech+gesture",6,0,12,FALSE
78,"Disapproval echo question
gesture+speech",5,0,12,FALSE
78,"Disapproval echo question
alignment on che LLP",7,0,12,FALSE
78,"Disapproval echo question
misalignment (buone che)",8,0,12,FALSE
78,"Disapproval echo question
right alignment--whole sentence",10,10,12,FALSE
78,"Declarative biased question
speech+gesture",2,0,13,FALSE
78,"Declarative biased question
gesture+speech",3,0,13,FALSE
78,"Declarative biased question
right alignment",10,10,13,FALSE
78,"Declarative biased question
misalignment (chiuenne)",2,0,13,FALSE
78,"Can’t-find-the-value-of-x question
speech+gesture",6,0,14,FALSE
78,"Can’t-find-the-value-of-x question
gesture+speech",7,0,14,FALSE
78,"Can’t-find-the-value-of-x question
misalignment (ha fatte)",8,0,14,FALSE
78,"Can’t-find-the-value-of-x question
right alignment",10,10,14,FALSE
78,"Subject wh-question
speech+gesture",1,0,15,FALSE
78,"Subject wh-question
right alignment",10,10,15,FALSE
78,"Subject wh-question
misalignment (a figlia)",2,0,15,FALSE
78,"Subject wh-question
gesture+speech",3,0,15,FALSE
79,"Info-seeking wh-question
speech+gesture",2,0,1,FALSE
79,"Info-seeking wh-question
gesture+speech",0,0,1,FALSE
79,"Info-seeking wh-question
right alignment",9,10,1,FALSE
79,"Info-seeking wh-question
misalignment (aldo)",3,0,1,FALSE
79,"Yes/no question
speech+gesture",1,0,2,FALSE
79,"Yes/no question
gesture+speech",2,0,2,FALSE
79,"Yes/no question
right alignment",7,0,2,FALSE
79,"Yes/no question
misalignment (festa)",4,0,2,FALSE
79,"Counter-expectational question
speech+gesture",5,0,3,FALSE
79,"Counter-expectational question
gesture+speech",7,0,3,FALSE
79,"Counter-expectational question
right alignment",10,10,3,FALSE
79,"Counter-expectational question
misalignment (a sta schola)",7,0,3,FALSE
79,"Rhetorical question
speech+gesture",4,0,4,FALSE
79,"Rhetorical question
gesture+speech",2,0,4,FALSE
79,"Rhetorical question
right alignment",8,10,4,FALSE
79,"Rhetorical question
misalignment (Giuseppe)",9,0,4,FALSE
79,"Info-seeking non wh-question
speech+gesture",2,0,5,FALSE
79,"Info-seeking non wh-question
gesture+speech",1,0,5,FALSE
79,"Info-seeking non wh-question
misalignment (Posillipo)",8,0,5,FALSE
79,"Info-seeking non wh-question
right alignment",5,0,5,FALSE
79,"Disapproval echo-question (wh-to-HLP)
speech+gesture",4,0,6,FALSE
79,"Disapproval echo-question (wh-to-HLP)
gesture+speech",9,0,6,FALSE
79,"Disapproval echo-question (wh-to-HLP)
misalignment (buone)",2,0,6,FALSE
79,"Disapproval echo-question (wh-to-HLP)
right alignment",10,10,6,FALSE
79,"Object wh-question
speech+gesture",1,0,7,FALSE
79,"Object wh-question
gesture+speech",2,0,7,FALSE
79,"Object wh-question
misalignment (bive)",8,0,7,FALSE
79,"Object wh-question
right alignment",10,10,7,FALSE
79,"Topicalization (aldo)
gesture+speech",3,0,8,FALSE
79,"Topicalization (aldo)
misalignment (whole sentence)",10,0,8,FALSE
79,"Topicalization (aldo)
right alignment on aldo",1,10,8,FALSE
79,"Topicalization (aldo)
speech+gesture",2,0,8,FALSE
79,"Disapproval echo question (wh-to-LLP/tutto)
speech+gesture",1,0,9,FALSE
79,"Disapproval echo question (wh-to-LLP/tutto)
gesture+speech",9,0,9,FALSE
79,"Disapproval echo question (wh-to-LLP/tutto)
alignment on LLP che",4,0,9,FALSE
79,"Disapproval echo question (wh-to-LLP/tutto)
misalignment (tutto che)",7,0,9,FALSE
79,"Disapproval echo question (wh-to-LLP/tutto)
right alignment--whole sentence",10,10,9,FALSE
79,"Unheard echo question
speech+gesture",8,0,10,TRUE
79,"Unheard echo question
gesture+speech",1,0,10,FALSE
79,"Unheard echo question
misalignment (buone che)",2,0,10,FALSE
79,"Unheard echo question
che LLP",10,0,10,FALSE
79,"Unheard echo question
right alignment--whole question",9,10,10,FALSE
79,"Surprise-disapproval question
speech+gesture",5,0,11,FALSE
79,"Surprise-disapproval question
gesture+speech",9,0,11,FALSE
79,"Surprise-disapproval question
right alignment",10,10,11,FALSE
79,"Surprise-disapproval question
misalignment (dicenne)",2,0,11,FALSE
79,"Disapproval echo question
speech+gesture",1,0,12,FALSE
79,"Disapproval echo question
gesture+speech",9,0,12,FALSE
79,"Disapproval echo question
alignment on che LLP",2,0,12,FALSE
